"concept_id","concept_name","concept_code","vocabulary_id","ingredient"
41407767,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Emra-Med","OMOP2605729","RxNorm Extension","etanercept"
41407768,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Cc","OMOP2605730","RxNorm Extension","etanercept"
41407769,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Mevita","OMOP2605731","RxNorm Extension","etanercept"
41407770,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Kohlpharma","OMOP2605732","RxNorm Extension","etanercept"
41407966,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Beragena","OMOP2605928","RxNorm Extension","etanercept"
41407967,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Beragena","OMOP2605929","RxNorm Extension","etanercept"
41408009,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe Box of 8","OMOP2605971","RxNorm Extension","etanercept"
41408184,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 24 by Gerke","OMOP2606146","RxNorm Extension","etanercept"
41408185,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Abacus Medicine","OMOP2606147","RxNorm Extension","etanercept"
41408186,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Emra-Med","OMOP2606148","RxNorm Extension","etanercept"
41408379,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Haematogmbh","OMOP2606341","RxNorm Extension","etanercept"
41408652,"0.5 ML Etanercept 25 MG/ML Prefilled Syringe [Enbrel]","OMOP2606614","RxNorm Extension","etanercept"
41408725,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Gerke","OMOP2606687","RxNorm Extension","etanercept"
41408726,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Haematogmbh","OMOP2606688","RxNorm Extension","etanercept"
41408833,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 24","OMOP2606795","RxNorm Extension","etanercept"
41408915,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Orifarm Leverkus","OMOP2606877","RxNorm Extension","etanercept"
41408916,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Veron","OMOP2606878","RxNorm Extension","etanercept"
41408917,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 24 by European","OMOP2606879","RxNorm Extension","etanercept"
41408918,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Veron","OMOP2606880","RxNorm Extension","etanercept"
41409109,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 24 by Veron","OMOP2607071","RxNorm Extension","etanercept"
41409110,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by European","OMOP2607072","RxNorm Extension","etanercept"
41409225,"0.5 ML Etanercept 25 MG/ML Prefilled Syringe [Enbrel] Box of 4","OMOP2607187","RxNorm Extension","etanercept"
41409313,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 24 by Cc","OMOP2607275","RxNorm Extension","etanercept"
41409314,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Medicopharm","OMOP2607276","RxNorm Extension","etanercept"
41409409,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8","OMOP2607371","RxNorm Extension","etanercept"
41409483,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 24 by Abacus Medicine","OMOP2607445","RxNorm Extension","etanercept"
41409649,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 24 by Haematogmbh","OMOP2607611","RxNorm Extension","etanercept"
41409650,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Kohlpharma","OMOP2607612","RxNorm Extension","etanercept"
41409651,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Orifarm Leverkus","OMOP2607613","RxNorm Extension","etanercept"
41409695,"0.5 ML Etanercept 25 MG/ML Prefilled Syringe Box of 4","OMOP2607657","RxNorm Extension","etanercept"
41409861,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 24 by Pfizer","OMOP2607823","RxNorm Extension","etanercept"
41409906,"0.5 ML Etanercept 25 MG/ML Prefilled Syringe","OMOP2607868","RxNorm Extension","etanercept"
41410055,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Eurim-Pharm","OMOP2608017","RxNorm Extension","etanercept"
41410246,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Pfizer","OMOP2608208","RxNorm Extension","etanercept"
41410247,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Medicopharm","OMOP2608209","RxNorm Extension","etanercept"
41410248,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Abacus Medicine","OMOP2608210","RxNorm Extension","etanercept"
41410249,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Aca Mueller","OMOP2608211","RxNorm Extension","etanercept"
42480251,"Etanercept Injection","OMOP419159","RxNorm Extension","etanercept"
42874887,"Etanercept 25 MG Prefilled Syringe [Enbrel] Box of 8 by Kohlpharma","OMOP4872005","RxNorm Extension","etanercept"
42874888,"Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 4","OMOP4872006","RxNorm Extension","etanercept"
42874889,"Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 12","OMOP4872007","RxNorm Extension","etanercept"
42874890,"Etanercept 50 MG/ML Auto-Injector [Erelzi] Box of 4","OMOP4872008","RxNorm Extension","etanercept"
42874891,"Etanercept 50 MG/ML Auto-Injector [Erelzi] Box of 12","OMOP4872009","RxNorm Extension","etanercept"
42876391,"0.51 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 8 by Axicorp","OMOP4873502","RxNorm Extension","etanercept"
42876477,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 12 by Bb Farma","OMOP4873586","RxNorm Extension","etanercept"
42876478,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 4","OMOP4873587","RxNorm Extension","etanercept"
42876479,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 4 by Cc","OMOP4873588","RxNorm Extension","etanercept"
42876480,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 4 by Emra-Med","OMOP4873589","RxNorm Extension","etanercept"
42876481,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 4 by Eurim-Pharm","OMOP4873590","RxNorm Extension","etanercept"
42876482,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 4 by Haematogmbh","OMOP4873591","RxNorm Extension","etanercept"
42876483,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 4 by Kohlpharma","OMOP4873592","RxNorm Extension","etanercept"
42876484,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 12","OMOP4873593","RxNorm Extension","etanercept"
42876485,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 12 by Cc","OMOP4873594","RxNorm Extension","etanercept"
42876486,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Erelzi] Box of 12 by Axicorp","OMOP4873595","RxNorm Extension","etanercept"
42876487,"1 ML Etanercept 50 MG/ML Auto-Injector [Erelzi] Box of 4","OMOP4873596","RxNorm Extension","etanercept"
42876488,"1 ML Etanercept 50 MG/ML Auto-Injector [Erelzi] Box of 4 by Emra-Med","OMOP4873597","RxNorm Extension","etanercept"
42876489,"1 ML Etanercept 50 MG/ML Auto-Injector [Erelzi] Box of 4 by Haematogmbh","OMOP4873598","RxNorm Extension","etanercept"
42876491,"1 ML Etanercept 50 MG/ML Auto-Injector [Erelzi] Box of 4 by Kohlpharma","OMOP4873599","RxNorm Extension","etanercept"
42876492,"1 ML Etanercept 50 MG/ML Auto-Injector [Erelzi] Box of 12","OMOP4873600","RxNorm Extension","etanercept"
42876493,"1 ML Etanercept 50 MG/ML Auto-Injector [Erelzi] Box of 12 by Axicorp","OMOP4873601","RxNorm Extension","etanercept"
42902836,"etanercept 50 MG/ML Prefilled Syringe","1359949","RxNorm","etanercept"
42903317,"etanercept 50 MG/ML Prefilled Syringe [Enbrel]","1360430","RxNorm","etanercept"
42922270,"1 ML Etanercept 50 MG/ML Pen Injector","OMOP4649084","RxNorm Extension","etanercept"
42922271,"1 ML Etanercept 50 MG/ML Pen Injector [ENBREL MYCLIC]","OMOP4649085","RxNorm Extension","etanercept"
42922272,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Brenzys]","OMOP4649086","RxNorm Extension","etanercept"
42924448,"Etanercept 50 MG/ML Pen Injector","OMOP4651286","RxNorm Extension","etanercept"
42924449,"Etanercept 50 MG/ML Pen Injector [ENBREL MYCLIC]","OMOP4651287","RxNorm Extension","etanercept"
42924450,"Etanercept 50 MG/ML Prefilled Syringe [Brenzys]","OMOP4651288","RxNorm Extension","etanercept"
42924451,"Etanercept 50 MG/ML [ENBREL MYCLIC]","OMOP4651289","RxNorm Extension","etanercept"
42924452,"Etanercept 25 MG Injection [Enbrel]","OMOP4651290","RxNorm Extension","etanercept"
42924453,"Etanercept Injection [Enbrel]","OMOP4651291","RxNorm Extension","etanercept"
42924454,"Etanercept Pen Injector","OMOP4651292","RxNorm Extension","etanercept"
42924455,"Etanercept Pen Injector [ENBREL MYCLIC]","OMOP4651293","RxNorm Extension","etanercept"
42924456,"Etanercept Prefilled Syringe [Brenzys]","OMOP4651294","RxNorm Extension","etanercept"
43022999,"Etanercept 50 MG Injectable Solution [Benepali]","OMOP4838124","RxNorm Extension","etanercept"
43023000,"Etanercept 50 MG Injectable Solution [Benepali] Box of 4","OMOP4838125","RxNorm Extension","etanercept"
43023001,"Etanercept 50 MG Injectable Solution [Benepali] Box of 4 by Samsung Bioepis","OMOP4838126","RxNorm Extension","etanercept"
43038007,"0.51 ML Etanercept 50 MG/ML Injectable Solution","OMOP4853047","RxNorm Extension","etanercept"
43038008,"0.51 ML Etanercept 50 MG/ML Injectable Solution Box of 4","OMOP4853048","RxNorm Extension","etanercept"
43038009,"0.51 ML Etanercept 50 MG/ML Injectable Solution [Benepali]","OMOP4853049","RxNorm Extension","etanercept"
43038010,"0.51 ML Etanercept 50 MG/ML Injectable Solution [Benepali] Box of 4","OMOP4853050","RxNorm Extension","etanercept"
43038011,"0.51 ML Etanercept 50 MG/ML Injectable Solution [Benepali] Box of 4 by Samsung Bioepis","OMOP4853051","RxNorm Extension","etanercept"
43038012,"0.51 ML Etanercept 50 MG/ML Prefilled Syringe Box of 4","OMOP4853052","RxNorm Extension","etanercept"
43038013,"0.51 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 4","OMOP4853053","RxNorm Extension","etanercept"
43038014,"0.51 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 4 by Samsung Bioepis","OMOP4853054","RxNorm Extension","etanercept"
43038143,"0.98 ML Etanercept 50 MG/ML Injectable Solution","OMOP4853183","RxNorm Extension","etanercept"
43038144,"0.98 ML Etanercept 50 MG/ML Injectable Solution Box of 4","OMOP4853184","RxNorm Extension","etanercept"
43038145,"0.98 ML Etanercept 50 MG/ML Injectable Solution [Benepali]","OMOP4853185","RxNorm Extension","etanercept"
43038146,"0.98 ML Etanercept 50 MG/ML Injectable Solution [Benepali] Box of 4","OMOP4853186","RxNorm Extension","etanercept"
43038147,"0.98 ML Etanercept 50 MG/ML Injectable Solution [Benepali] Box of 4 by Samsung Bioepis","OMOP4853187","RxNorm Extension","etanercept"
43152471,"1 ML Etanercept 25 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Pfizer","OMOP507892","RxNorm Extension","etanercept"
43163583,"1 ML Etanercept 25 MG/ML Prefilled Syringe Box of 4","OMOP507889","RxNorm Extension","etanercept"
43168581,"Etanercept 10 MG [Enbrel]","OMOP453460","RxNorm Extension","etanercept"
43168582,"Etanercept 10 MG Prefilled Syringe [Enbrel] Box of 4","OMOP453462","RxNorm Extension","etanercept"
43168583,"Etanercept 10 MG Prefilled Syringe [Enbrel] Box of 4 by Pfizer","OMOP453463","RxNorm Extension","etanercept"
43168584,"Etanercept 25 MG Prefilled Syringe [Enbrel] Box of 4 by Pfizer","OMOP453464","RxNorm Extension","etanercept"
43185437,"1 ML Etanercept 25 MG/ML Prefilled Syringe [Enbrel]","OMOP507890","RxNorm Extension","etanercept"
43185438,"1 ML Etanercept 25 MG/ML Prefilled Syringe [Enbrel] Box of 4","OMOP507891","RxNorm Extension","etanercept"
43190523,"Etanercept 25 MG/ML Prefilled Syringe [Enbrel] Box of 4","OMOP453459","RxNorm Extension","etanercept"
43201581,"Etanercept 25 MG/ML Prefilled Syringe Box of 4","OMOP453458","RxNorm Extension","etanercept"
43207335,"1 ML Etanercept 25 MG/ML Prefilled Syringe","OMOP507888","RxNorm Extension","etanercept"
43212405,"Etanercept 10 MG Prefilled Syringe [Enbrel]","OMOP453461","RxNorm Extension","etanercept"
43264142,"1 ML Etanercept 50 MG/ML Injection","OMOP560265","RxNorm Extension","etanercept"
43264143,"1 ML Etanercept 50 MG/ML Injection Box of 4","OMOP560266","RxNorm Extension","etanercept"
43264797,"0.5 ML Etanercept 50 MG/ML Injection Box of 4","OMOP559405","RxNorm Extension","etanercept"
43271933,"Etanercept 50 MG/ML Injection Box of 4","OMOP531105","RxNorm Extension","etanercept"
43285927,"Etanercept 50 MG/ML Injection","OMOP572711","RxNorm Extension","etanercept"
43286636,"0.5 ML Etanercept 50 MG/ML Injection","OMOP559404","RxNorm Extension","etanercept"
44034697,"Etanercept 25 MG Injectable Solution [Enbrel]","OMOP1029328","RxNorm Extension","etanercept"
44037602,"Etanercept 50 MG/ML Injectable Solution [Enbrel] by Immunex","OMOP1032233","RxNorm Extension","etanercept"
44037603,"Etanercept 25 MG Injectable Solution [Enbrel] by Immunex","OMOP1032234","RxNorm Extension","etanercept"
44044257,"Etanercept Injectable Solution [Brenzys]","OMOP1038888","RxNorm Extension","etanercept"
44058745,"Etanercept 25 MG Injectable Solution","OMOP1053376","RxNorm Extension","etanercept"
44067729,"Etanercept 50 MG/ML [Brenzys]","OMOP1062360","RxNorm Extension","etanercept"
44099448,"Etanercept 50 MG/ML Injectable Solution [Enbrel]","OMOP1094079","RxNorm Extension","etanercept"
44099449,"Etanercept 50 MG/ML Injectable Solution [Brenzys]","OMOP1094080","RxNorm Extension","etanercept"
44128357,"Etanercept 50 MG/ML Injectable Solution [Brenzys] by Samsung Bioepis","OMOP1122988","RxNorm Extension","etanercept"
44189387,"1 ML Etanercept 50 MG/ML Auto-Injector [Enbrel] Box of 4 by Cambridge Major","OMOP3066110","RxNorm Extension","etanercept"
44189388,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 12 by Cambridge Major","OMOP3066111","RxNorm Extension","etanercept"
44189472,"1 ML Etanercept 50 MG/ML Auto-Injector [Enbrel] Box of 4 by Abacus Medicine","OMOP3066195","RxNorm Extension","etanercept"
44189565,"1 ML Etanercept 50 MG/ML Auto-Injector [Enbrel] Box of 12 by Abacus Medicine","OMOP3066288","RxNorm Extension","etanercept"
44189566,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 4 by Abacus Medicine","OMOP3066289","RxNorm Extension","etanercept"
44189567,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by European","OMOP3066290","RxNorm Extension","etanercept"
44189671,"1 ML Etanercept 25 MG/ML Prefilled Syringe [Enbrel] Box of 12 by Cambridge Major","OMOP3066394","RxNorm Extension","etanercept"
44189672,"1 ML Etanercept 50 MG/ML Auto-Injector [Enbrel] Box of 12 by European","OMOP3066395","RxNorm Extension","etanercept"
44189673,"1 ML Etanercept 50 MG/ML Auto-Injector [Enbrel] Box of 12 by Canoma","OMOP3066396","RxNorm Extension","etanercept"
44189674,"1 ML Etanercept 50 MG/ML Auto-Injector [Benepali] Box of 12 by Orifarm Leverkus","OMOP3066397","RxNorm Extension","etanercept"
44189675,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 12 by Kohlpharma","OMOP3066398","RxNorm Extension","etanercept"
44189676,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 12 by Abacus Medicine","OMOP3066399","RxNorm Extension","etanercept"
44189677,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 12 by Orifarm Leverkus","OMOP3066400","RxNorm Extension","etanercept"
44189781,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Cambridge Major","OMOP3066504","RxNorm Extension","etanercept"
44189863,"1 ML Etanercept 25 MG/ML Prefilled Syringe [Enbrel] Box of 8 by European","OMOP3066586","RxNorm Extension","etanercept"
44189864,"1 ML Etanercept 50 MG/ML Auto-Injector [Benepali] Box of 12 by Cc","OMOP3066587","RxNorm Extension","etanercept"
44189865,"1 ML Etanercept 50 MG/ML Auto-Injector [Benepali] Box of 4 by Axicorp","OMOP3066588","RxNorm Extension","etanercept"
44189866,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 12 by Axicorp","OMOP3066589","RxNorm Extension","etanercept"
44189971,"1 ML Etanercept 50 MG/ML Auto-Injector [Benepali] Box of 12 by Paranova Pack","OMOP3066694","RxNorm Extension","etanercept"
44189972,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 12 by Paranova Pack","OMOP3066695","RxNorm Extension","etanercept"
44189973,"1 ML Etanercept 50 MG/ML Auto-Injector [Benepali] Box of 12 by Kohlpharma","OMOP3066696","RxNorm Extension","etanercept"
44189974,"1 ML Etanercept 50 MG/ML Auto-Injector [Benepali] Box of 4 by Abacus Medicine","OMOP3066697","RxNorm Extension","etanercept"
44189975,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 4 by Orifarm Leverkus","OMOP3066698","RxNorm Extension","etanercept"
44190080,"1 ML Etanercept 50 MG/ML Auto-Injector [Benepali] Box of 12 by Abacus Medicine","OMOP3066803","RxNorm Extension","etanercept"
44190081,"1 ML Etanercept 50 MG/ML Auto-Injector [Benepali] Box of 12 by Axicorp","OMOP3066804","RxNorm Extension","etanercept"
44190082,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 12 by European","OMOP3066805","RxNorm Extension","etanercept"
44190083,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Abacus Medicine","OMOP3066806","RxNorm Extension","etanercept"
44190084,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 12 by Abacus Medicine","OMOP3066807","RxNorm Extension","etanercept"
44190085,"1 ML Etanercept 50 MG/ML Prefilled Syringe [Benepali] Box of 4 by Paranova Pack","OMOP3066808","RxNorm Extension","etanercept"
44197038,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 24 by European","OMOP3073761","RxNorm Extension","etanercept"
44197039,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by European","OMOP3073762","RxNorm Extension","etanercept"
44197071,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Abacus Medicine","OMOP3073794","RxNorm Extension","etanercept"
44197164,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 8 by Cambridge Major","OMOP3073887","RxNorm Extension","etanercept"
44197190,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 4 by Abacus Medicine","OMOP3073913","RxNorm Extension","etanercept"
44197218,"0.5 ML Etanercept 50 MG/ML Prefilled Syringe [Enbrel] Box of 24 by Abacus Medicine","OMOP3073941","RxNorm Extension","etanercept"
46234060,"etanercept Auto-Injector","1653222","RxNorm","etanercept"
46234061,"1 ML etanercept 50 MG/ML Auto-Injector","1653223","RxNorm","etanercept"
46234062,"etanercept Auto-Injector [Enbrel]","1653224","RxNorm","etanercept"
46234063,"1 ML etanercept 50 MG/ML Auto-Injector [Enbrel]","1653225","RxNorm","etanercept"
46234064,"etanercept 50 MG/ML Auto-Injector","1653226","RxNorm","etanercept"
46234065,"etanercept 50 MG/ML Auto-Injector [Enbrel]","1653227","RxNorm","etanercept"
586630,"golimumab 100 MG/ML Injection Box of 1","OMOP3136066","RxNorm Extension","golimumab"
586959,"0.5 ML golimumab 100 MG/ML Injection Box of 1","OMOP3138243","RxNorm Extension","golimumab"
587618,"1 ML golimumab 100 MG/ML Injection Box of 1","OMOP3136120","RxNorm Extension","golimumab"
995300,"1 ML golimumab 100 MG/ML Prefilled Syringe [Simponi] by Cc","OMOP4821808","RxNorm Extension","golimumab"
995301,"1 ML golimumab 100 MG/ML Auto-Injector [Simponi] by Cc","OMOP4821809","RxNorm Extension","golimumab"
2028572,"4 ML golimumab 12.5 MG/ML Injectable Solution [Simponi] by Janssen","OMOP4927325","RxNorm Extension","golimumab"
